"agea","gndr","eduyrs","cntry","nwspol","netusoft","netustm"
83,"Varón",15,"Finlandia",90,5,60
49,"Mujer",20,"Finlandia",60,5,150
66,"Mujer",16,"Finlandia",90,5,90
65,"Mujer",18,"Finlandia",90,5,45
20,"Varón",10,"Finlandia",15,5,240
52,"Mujer",21,"Finlandia",90,5,480
54,"Varón",17,"Finlandia",120,5,600
74,"Mujer",9,"Finlandia",45,5,120
46,"Mujer",18,"Finlandia",45,5,600
46,"Varón",17,"Finlandia",10,5,540
32,"Mujer",12,"Finlandia",5,5,240
62,"Mujer",14,"Finlandia",120,5,480
43,"Varón",17,"Finlandia",60,5,180
28,"Mujer",14,"Finlandia",30,5,300
67,"Varón",9,"Finlandia",30,5,90
63,"Mujer",18,"Finlandia",90,5,585
41,"Mujer",12,"Finlandia",30,5,599
58,"Varón",11,"Finlandia",1,5,240
39,"Varón",20,"Finlandia",60,5,240
80,"Varón",17,"Finlandia",30,5,120
25,"Mujer",16,"Finlandia",20,5,600
32,"Varón",12,"Finlandia",5,5,30
41,"Mujer",17,"Finlandia",30,5,120
60,"Varón",10,"Finlandia",15,5,60
65,"Mujer",12,"Finlandia",90,5,150
30,"Mujer",15,"Finlandia",60,5,150
69,"Varón",9,"Finlandia",120,5,150
68,"Mujer",9,"Finlandia",60,5,120
21,"Mujer",14,"Finlandia",20,5,480
66,"Varón",12,"Finlandia",30,5,120
50,"Mujer",19,"Finlandia",30,5,90
56,"Varón",16,"Finlandia",30,5,180
74,"Varón",9,"Finlandia",180,5,150
49,"Varón",17,"Finlandia",30,5,480
61,"Mujer",12,"Finlandia",30,5,90
69,"Mujer",15,"Finlandia",120,5,240
60,"Mujer",15,"Finlandia",45,5,150
47,"Varón",18,"Finlandia",120,5,180
72,"Varón",9,"Finlandia",120,5,240
41,"Mujer",12,"Finlandia",30,5,120
51,"Mujer",20,"Finlandia",120,5,360
75,"Varón",10,"Finlandia",75,5,150
27,"Varón",18,"Finlandia",135,5,240
66,"Mujer",15,"Finlandia",60,5,120
45,"Mujer",14,"Finlandia",15,5,120
69,"Varón",18,"Finlandia",120,5,120
34,"Mujer",26,"Finlandia",0,5,75
42,"Varón",17,"Finlandia",30,5,150
77,"Mujer",8,"Finlandia",60,5,180
61,"Mujer",15,"Finlandia",180,5,60
72,"Varón",14,"Finlandia",60,5,180
27,"Mujer",16,"Finlandia",45,5,660
60,"Mujer",16,"Finlandia",120,5,660
72,"Varón",10,"Finlandia",150,5,15
26,"Varón",17,"Finlandia",15,5,120
28,"Mujer",13,"Finlandia",20,5,300
48,"Mujer",20,"Finlandia",120,5,660
48,"Mujer",17,"Finlandia",60,5,420
75,"Mujer",12,"Finlandia",25,5,60
33,"Varón",16,"Finlandia",30,5,300
55,"Varón",13,"Finlandia",150,5,150
38,"Mujer",19,"Finlandia",5,5,599
27,"Varón",14,"Finlandia",30,5,180
57,"Mujer",20,"Finlandia",60,5,120
29,"Varón",17,"Finlandia",30,5,360
15,"Mujer",9,"Finlandia",15,5,540
16,"Varón",9,"Finlandia",20,5,300
75,"Varón",12,"Finlandia",150,5,60
56,"Mujer",21,"Finlandia",20,5,540
84,"Mujer",13,"Finlandia",90,5,60
40,"Mujer",19,"Finlandia",15,5,360
77,"Mujer",9,"Finlandia",10,5,60
32,"Varón",16,"Finlandia",60,5,120
65,"Varón",18,"Finlandia",210,5,90
23,"Mujer",15,"Finlandia",10,5,659
24,"Mujer",17,"Finlandia",120,5,420
39,"Mujer",21,"Finlandia",2,5,120
71,"Varón",18,"Finlandia",90,4,120
40,"Mujer",15,"Finlandia",30,5,180
40,"Varón",20,"Finlandia",90,5,300
66,"Varón",12,"Finlandia",60,5,60
25,"Varón",13,"Finlandia",30,5,120
58,"Mujer",15,"Finlandia",45,5,150
23,"Mujer",9,"Finlandia",60,5,600
51,"Varón",10,"Finlandia",15,5,30
71,"Varón",14,"Finlandia",60,5,180
33,"Varón",9,"Finlandia",60,5,180
70,"Mujer",13,"Finlandia",60,5,180
24,"Varón",15,"Finlandia",90,5,270
73,"Varón",13,"Finlandia",120,5,60
44,"Varón",16,"Finlandia",90,5,300
74,"Mujer",13,"Finlandia",180,5,150
53,"Mujer",17,"Finlandia",30,5,300
24,"Mujer",15,"Finlandia",10,5,180
61,"Mujer",20,"Finlandia",120,5,300
59,"Mujer",16,"Finlandia",210,5,570
59,"Mujer",22,"Finlandia",120,5,180
48,"Mujer",22,"Finlandia",60,5,120
52,"Mujer",20,"Finlandia",10,5,360
60,"Mujer",19,"Finlandia",180,5,270
51,"Varón",19,"Finlandia",52,5,180
46,"Varón",13,"Finlandia",30,5,300
38,"Varón",14,"Finlandia",60,4,120
43,"Mujer",14,"Finlandia",60,5,420
52,"Mujer",19,"Finlandia",0,5,360
37,"Varón",16,"Finlandia",60,5,600
51,"Varón",19,"Finlandia",120,5,240
58,"Varón",18,"Finlandia",45,5,120
76,"Mujer",13,"Finlandia",240,5,240
34,"Varón",17,"Finlandia",30,5,600
78,"Varón",8,"Finlandia",60,5,60
77,"Varón",8,"Finlandia",270,5,120
28,"Varón",15,"Finlandia",50,5,240
48,"Varón",16,"Finlandia",60,5,180
49,"Varón",20,"Finlandia",20,5,600
35,"Mujer",11,"Finlandia",60,5,60
58,"Mujer",13,"Finlandia",10,5,180
59,"Mujer",14,"Finlandia",30,5,90
24,"Mujer",13,"Finlandia",30,5,180
69,"Mujer",14,"Finlandia",60,4,45
49,"Mujer",16,"Finlandia",30,5,30
89,"Varón",17,"Finlandia",120,5,120
22,"Mujer",12,"Finlandia",10,5,840
76,"Varón",22,"Finlandia",120,5,120
77,"Varón",12,"Finlandia",180,5,60
29,"Mujer",17,"Finlandia",5,5,5
23,"Mujer",15,"Finlandia",10,5,180
45,"Mujer",20,"Finlandia",60,5,660
67,"Varón",11,"Finlandia",120,5,120
40,"Mujer",17,"Finlandia",30,5,480
60,"Varón",9,"Finlandia",120,5,120
77,"Varón",10,"Finlandia",70,5,90
23,"Mujer",16,"Finlandia",15,5,300
38,"Varón",20,"Finlandia",30,5,540
59,"Mujer",9,"Finlandia",60,5,60
68,"Mujer",12,"Finlandia",60,5,120
67,"Varón",10,"Finlandia",60,5,120
30,"Varón",20,"Finlandia",150,5,480
17,"Mujer",11,"Finlandia",15,5,300
25,"Mujer",14,"Finlandia",60,5,540
61,"Varón",12,"Finlandia",60,5,60
52,"Varón",15,"Finlandia",0,5,90
37,"Mujer",25,"Finlandia",60,5,600
22,"Varón",16,"Finlandia",60,5,450
43,"Varón",12,"Finlandia",15,5,120
72,"Mujer",17,"Finlandia",180,5,34
21,"Varón",12,"Finlandia",10,5,150
74,"Mujer",17,"Finlandia",120,5,30
50,"Varón",15,"Finlandia",20,5,30
55,"Mujer",16,"Finlandia",30,5,90
33,"Varón",16,"Finlandia",60,5,540
66,"Varón",15,"Finlandia",120,5,180
74,"Mujer",18,"Finlandia",180,5,120
64,"Mujer",12,"Finlandia",60,5,120
72,"Mujer",9,"Finlandia",60,5,15
38,"Mujer",22,"Finlandia",30,5,300
41,"Mujer",19,"Finlandia",30,5,180
51,"Mujer",18,"Finlandia",45,5,720
48,"Varón",17,"Finlandia",15,5,60
67,"Varón",13,"Finlandia",180,5,210
80,"Varón",22,"Finlandia",180,5,120
36,"Varón",17,"Finlandia",60,5,570
37,"Varón",16,"Finlandia",60,5,300
57,"Varón",16,"Finlandia",40,5,540
54,"Mujer",18,"Finlandia",30,5,180
58,"Varón",14,"Finlandia",60,5,120
54,"Mujer",11,"Finlandia",120,5,150
21,"Varón",14,"Finlandia",60,5,480
61,"Mujer",14,"Finlandia",120,5,120
38,"Varón",12,"Finlandia",120,5,300
76,"Varón",19,"Finlandia",180,5,180
77,"Varón",16,"Finlandia",60,5,60
76,"Varón",11,"Finlandia",60,5,120
20,"Varón",12,"Finlandia",30,5,480
74,"Mujer",22,"Finlandia",300,5,420
67,"Varón",11,"Finlandia",15,5,720
70,"Mujer",17,"Finlandia",120,5,240
46,"Varón",12,"Finlandia",60,5,60
52,"Varón",15,"Finlandia",30,5,60
66,"Varón",11,"Finlandia",10,5,150
67,"Varón",13,"Finlandia",60,5,120
50,"Mujer",17,"Finlandia",10,5,150
78,"Mujer",8,"Finlandia",90,5,90
33,"Mujer",14,"Finlandia",10,5,150
35,"Mujer",17,"Finlandia",60,5,600
76,"Mujer",15,"Finlandia",60,5,60
79,"Varón",8,"Finlandia",120,5,30
33,"Varón",17,"Finlandia",60,5,240
47,"Mujer",16,"Finlandia",60,5,720
77,"Varón",19,"Finlandia",90,4,60
29,"Mujer",21,"Finlandia",60,5,240
18,"Varón",9,"Finlandia",120,5,600
63,"Mujer",14,"Finlandia",60,5,60
18,"Varón",11,"Finlandia",60,5,240
66,"Varón",8,"Finlandia",90,5,480
63,"Varón",23,"Finlandia",40,5,180
50,"Mujer",18,"Finlandia",90,5,330
20,"Mujer",12,"Finlandia",30,5,150
55,"Mujer",40,"Finlandia",120,5,180
66,"Varón",15,"Finlandia",120,5,60
53,"Mujer",15,"Finlandia",30,5,120
89,"Varón",6,"Finlandia",30,5,120
71,"Varón",8,"Finlandia",120,5,180
25,"Mujer",17,"Finlandia",60,5,630
17,"Varón",10,"Finlandia",10,5,420
75,"Varón",8,"Finlandia",60,5,60
75,"Mujer",16,"Finlandia",135,5,45
43,"Varón",13,"Finlandia",35,5,90
33,"Mujer",17,"Finlandia",60,5,600
21,"Mujer",15,"Finlandia",180,5,420
56,"Mujer",17,"Finlandia",60,5,120
79,"Mujer",11,"Finlandia",30,5,90
37,"Mujer",15,"Finlandia",0,5,540
19,"Varón",12,"Finlandia",20,5,420
48,"Varón",16,"Finlandia",60,5,240
20,"Varón",12,"Finlandia",45,5,330
29,"Mujer",16,"Finlandia",10,5,90
78,"Varón",6,"Finlandia",90,5,120
61,"Mujer",16,"Finlandia",540,5,300
69,"Varón",18,"Finlandia",90,5,120
32,"Varón",16,"Finlandia",45,5,420
67,"Varón",17,"Finlandia",120,5,90
28,"Mujer",15,"Finlandia",10,5,120
46,"Varón",15,"Finlandia",30,5,600
48,"Varón",19,"Finlandia",30,5,540
26,"Mujer",17,"Finlandia",90,5,720
23,"Mujer",11,"Finlandia",90,5,60
35,"Varón",24,"Finlandia",30,5,300
72,"Varón",12,"Finlandia",60,5,60
37,"Varón",19,"Finlandia",180,5,540
69,"Mujer",13,"Finlandia",120,5,120
63,"Mujer",19,"Finlandia",90,5,210
15,"Mujer",8,"Finlandia",15,5,180
61,"Mujer",10,"Finlandia",30,5,60
71,"Varón",8,"Finlandia",60,4,15
62,"Mujer",16,"Finlandia",60,5,120
84,"Varón",25,"Finlandia",90,5,60
30,"Varón",12,"Finlandia",90,5,240
43,"Varón",20,"Finlandia",20,5,240
36,"Varón",16,"Finlandia",15,5,540
60,"Varón",12,"Finlandia",90,5,90
15,"Mujer",8,"Finlandia",0,5,390
62,"Varón",17,"Finlandia",60,5,510
31,"Varón",15,"Finlandia",5,5,120
81,"Mujer",15,"Finlandia",90,5,90
53,"Mujer",13,"Finlandia",60,5,600
40,"Mujer",26,"Finlandia",30,5,120
57,"Varón",12,"Finlandia",120,5,120
33,"Varón",16,"Finlandia",60,5,120
26,"Mujer",15,"Finlandia",5,5,120
62,"Mujer",20,"Finlandia",30,5,120
53,"Varón",15,"Finlandia",30,5,120
33,"Mujer",12,"Finlandia",5,5,150
39,"Varón",19,"Finlandia",15,5,90
67,"Mujer",14,"Finlandia",60,5,60
53,"Mujer",17,"Finlandia",90,5,180
23,"Mujer",14,"Finlandia",5,5,360
33,"Varón",15,"Finlandia",90,5,540
27,"Varón",12,"Finlandia",45,5,300
62,"Varón",9,"Finlandia",30,4,30
62,"Varón",18,"Finlandia",132,5,251
43,"Varón",12,"Finlandia",60,5,180
64,"Mujer",13,"Finlandia",30,5,205
42,"Varón",20,"Finlandia",60,5,180
56,"Varón",11,"Finlandia",60,5,360
77,"Varón",15,"Finlandia",60,5,120
39,"Mujer",19,"Finlandia",90,5,120
44,"Varón",17,"Finlandia",30,5,480
27,"Mujer",16,"Finlandia",60,5,300
43,"Mujer",13,"Finlandia",30,5,60
30,"Varón",19,"Finlandia",90,5,240
18,"Mujer",11,"Finlandia",90,5,600
16,"Varón",9,"Finlandia",10,5,270
25,"Mujer",13,"Finlandia",15,5,540
67,"Mujer",16,"Finlandia",120,5,120
55,"Mujer",18,"Finlandia",120,5,300
78,"Varón",13,"Finlandia",180,5,180
26,"Mujer",14,"Finlandia",10,5,150
81,"Varón",26,"Finlandia",180,5,120
20,"Mujer",12,"Finlandia",20,5,120
56,"Mujer",17,"Finlandia",30,5,240
84,"Mujer",15,"Finlandia",90,5,60
50,"Varón",24,"Finlandia",60,5,540
69,"Mujer",12,"Finlandia",45,5,30
40,"Varón",16,"Finlandia",60,5,180
18,"Mujer",12,"Finlandia",60,5,300
41,"Varón",12,"Finlandia",10,5,90
16,"Mujer",9,"Finlandia",10,5,540
57,"Mujer",19,"Finlandia",150,5,630
56,"Varón",17,"Finlandia",30,5,360
58,"Mujer",16,"Finlandia",60,5,540
33,"Varón",18,"Finlandia",30,5,600
45,"Varón",14,"Finlandia",37,5,90
59,"Mujer",19,"Finlandia",10,5,360
35,"Varón",15,"Finlandia",90,5,595
71,"Mujer",18,"Finlandia",90,5,150
50,"Mujer",13,"Finlandia",30,5,240
57,"Mujer",18,"Finlandia",20,5,120
43,"Varón",14,"Finlandia",30,5,120
76,"Mujer",9,"Finlandia",30,5,45
70,"Mujer",15,"Finlandia",180,5,180
72,"Varón",20,"Finlandia",60,5,60
67,"Mujer",17,"Finlandia",30,5,120
44,"Varón",17,"Finlandia",30,5,600
70,"Mujer",15,"Finlandia",180,5,60
72,"Mujer",10,"Finlandia",60,5,180
17,"Mujer",10,"Finlandia",15,5,480
42,"Mujer",23,"Finlandia",60,5,240
47,"Varón",21,"Finlandia",60,5,480
29,"Varón",13,"Finlandia",30,5,20
67,"Mujer",14,"Finlandia",60,4,60
39,"Varón",17,"Finlandia",60,5,600
51,"Mujer",18,"Finlandia",60,5,720
38,"Varón",12,"Finlandia",120,5,480
18,"Mujer",12,"Finlandia",60,5,180
22,"Mujer",15,"Finlandia",30,5,600
38,"Mujer",3,"Finlandia",30,5,300
42,"Varón",16,"Finlandia",60,5,180
31,"Mujer",20,"Finlandia",5,5,180
61,"Varón",12,"Finlandia",60,5,180
35,"Mujer",16,"Finlandia",30,5,180
50,"Varón",16,"Finlandia",30,5,300
67,"Mujer",12,"Finlandia",60,5,90
34,"Varón",21,"Finlandia",90,5,360
28,"Mujer",15,"Finlandia",60,5,540
34,"Mujer",18,"Finlandia",45,5,150
30,"Varón",16,"Finlandia",60,5,720
37,"Varón",23,"Finlandia",120,5,180
18,"Varón",11,"Finlandia",60,5,240
47,"Varón",11,"Finlandia",30,5,360
67,"Mujer",19,"Finlandia",15,5,120
70,"Varón",20,"Finlandia",60,5,240
61,"Varón",15,"Finlandia",30,5,585
51,"Varón",13,"Finlandia",120,5,720
72,"Varón",10,"Finlandia",60,5,90
64,"Varón",17,"Finlandia",60,5,480
68,"Mujer",14,"Finlandia",90,5,180
65,"Mujer",11,"Finlandia",60,5,120
63,"Varón",12,"Finlandia",90,5,120
41,"Varón",12,"Finlandia",30,5,60
31,"Varón",19,"Finlandia",15,5,600
35,"Mujer",15,"Finlandia",90,5,240
55,"Varón",21,"Finlandia",60,5,240
25,"Mujer",13,"Finlandia",60,5,270
72,"Varón",15,"Finlandia",60,5,90
20,"Mujer",13,"Finlandia",60,5,360
65,"Mujer",17,"Finlandia",120,5,210
76,"Mujer",10,"Finlandia",60,5,120
68,"Mujer",14,"Finlandia",150,5,55
58,"Varón",15,"Finlandia",5,5,300
43,"Mujer",17,"Finlandia",15,5,135
28,"Varón",17,"Finlandia",60,5,600
47,"Varón",12,"Finlandia",60,5,90
55,"Mujer",17,"Finlandia",15,5,180
37,"Mujer",22,"Finlandia",60,5,600
57,"Varón",17,"Finlandia",120,5,120
68,"Mujer",16,"Finlandia",45,5,90
62,"Varón",16,"Finlandia",120,5,300
69,"Mujer",12,"Finlandia",60,5,120
34,"Varón",16,"Finlandia",10,5,300
43,"Varón",18,"Finlandia",90,5,180
57,"Varón",17,"Finlandia",60,5,90
39,"Mujer",16,"Finlandia",60,5,90
26,"Mujer",13,"Finlandia",60,5,240
25,"Mujer",14,"Finlandia",60,5,300
56,"Varón",11,"Finlandia",15,5,45
29,"Mujer",19,"Finlandia",30,5,240
74,"Mujer",18,"Finlandia",150,5,120
58,"Mujer",16,"Finlandia",90,5,300
56,"Varón",16,"Finlandia",60,5,180
87,"Mujer",12,"Finlandia",120,5,60
51,"Mujer",21,"Finlandia",45,5,105
32,"Varón",12,"Finlandia",30,5,270
58,"Varón",12,"Finlandia",60,5,60
47,"Mujer",17,"Finlandia",15,5,180
58,"Varón",14,"Finlandia",45,5,90
66,"Mujer",10,"Finlandia",120,5,120
61,"Varón",11,"Finlandia",10,4,60
43,"Varón",23,"Finlandia",30,5,180
42,"Mujer",17,"Finlandia",60,5,480
42,"Mujer",19,"Finlandia",60,5,210
55,"Mujer",20,"Finlandia",60,5,180
59,"Varón",12,"Finlandia",120,5,210
66,"Mujer",13,"Finlandia",90,5,120
31,"Mujer",16,"Finlandia",60,5,120
66,"Varón",9,"Finlandia",30,5,15
69,"Varón",25,"Finlandia",90,5,120
50,"Mujer",22,"Finlandia",60,5,90
36,"Mujer",17,"Finlandia",30,5,180
44,"Varón",14,"Finlandia",120,5,180
48,"Mujer",21,"Finlandia",60,5,180
35,"Varón",17,"Finlandia",60,5,270
64,"Varón",13,"Finlandia",150,5,90
29,"Varón",19,"Finlandia",30,5,480
19,"Mujer",12,"Finlandia",0,5,420
34,"Varón",15,"Finlandia",30,5,240
63,"Varón",20,"Finlandia",180,5,360
72,"Mujer",15,"Finlandia",180,5,150
64,"Mujer",18,"Finlandia",40,5,60
48,"Varón",13,"Finlandia",60,5,240
45,"Varón",27,"Finlandia",60,5,180
34,"Varón",16,"Finlandia",15,5,120
58,"Mujer",15,"Finlandia",0,5,120
53,"Mujer",15,"Finlandia",30,5,120
44,"Mujer",21,"Finlandia",45,5,120
30,"Mujer",12,"Finlandia",60,5,120
64,"Varón",9,"Finlandia",75,5,60
80,"Mujer",9,"Finlandia",120,5,180
16,"Varón",9,"Finlandia",5,5,450
26,"Varón",17,"Finlandia",60,5,300
67,"Mujer",19,"Finlandia",120,5,120
58,"Mujer",13,"Finlandia",60,5,60
18,"Mujer",12,"Finlandia",5,5,420
32,"Varón",13,"Finlandia",10,5,480
67,"Varón",9,"Finlandia",30,5,45
71,"Mujer",11,"Finlandia",30,5,90
61,"Varón",17,"Finlandia",180,5,35
79,"Mujer",12,"Finlandia",300,5,120
46,"Varón",22,"Finlandia",10,5,120
70,"Mujer",12,"Finlandia",40,5,30
35,"Varón",17,"Finlandia",5,5,120
49,"Varón",12,"Finlandia",120,5,720
67,"Varón",14,"Finlandia",90,5,300
33,"Mujer",17,"Finlandia",60,5,720
41,"Mujer",20,"Finlandia",90,5,480
29,"Varón",15,"Finlandia",30,5,230
28,"Varón",13,"Finlandia",15,5,300
19,"Varón",12,"Finlandia",12,5,120
43,"Varón",17,"Finlandia",120,5,600
36,"Varón",18,"Finlandia",30,5,300
68,"Varón",12,"Finlandia",120,5,180
54,"Mujer",16,"Finlandia",90,5,120
70,"Mujer",15,"Finlandia",120,5,240
32,"Varón",19,"Finlandia",20,5,540
25,"Mujer",13,"Finlandia",5,5,300
26,"Varón",15,"Finlandia",60,5,720
59,"Mujer",16,"Finlandia",90,5,120
59,"Varón",13,"Finlandia",60,5,90
73,"Mujer",9,"Finlandia",30,5,180
80,"Varón",25,"Finlandia",120,5,180
62,"Mujer",11,"Finlandia",90,5,180
57,"Varón",17,"Finlandia",60,5,120
39,"Varón",15,"Finlandia",0,5,480
39,"Mujer",15,"Finlandia",15,5,180
73,"Varón",9,"Finlandia",120,5,120
63,"Varón",13,"Finlandia",180,5,180
18,"Mujer",11,"Finlandia",60,5,420
58,"Mujer",18,"Finlandia",30,5,240
50,"Mujer",12,"Finlandia",60,5,30
54,"Mujer",28,"Finlandia",30,5,60
59,"Varón",25,"Finlandia",60,5,300
34,"Mujer",19,"Finlandia",60,5,120
67,"Varón",15,"Finlandia",30,5,240
69,"Mujer",10,"Finlandia",60,5,60
70,"Varón",10,"Finlandia",120,5,60
34,"Mujer",16,"Finlandia",60,5,120
55,"Mujer",23,"Finlandia",15,5,60
59,"Varón",16,"Finlandia",60,5,60
71,"Mujer",18,"Finlandia",60,5,150
59,"Mujer",20,"Finlandia",90,5,360
42,"Mujer",18,"Finlandia",15,5,180
44,"Mujer",22,"Finlandia",180,5,720
79,"Mujer",16,"Finlandia",60,5,90
28,"Varón",16,"Finlandia",30,5,120
32,"Mujer",18,"Finlandia",240,5,540
35,"Varón",12,"Finlandia",120,5,90
72,"Varón",8,"Finlandia",120,5,180
18,"Mujer",11,"Finlandia",90,5,240
69,"Varón",17,"Finlandia",90,5,120
61,"Varón",15,"Finlandia",90,5,15
46,"Varón",9,"Finlandia",20,5,60
25,"Mujer",17,"Finlandia",15,5,180
56,"Varón",20,"Finlandia",120,5,240
20,"Varón",14,"Finlandia",30,5,300
65,"Varón",18,"Finlandia",60,5,120
46,"Varón",15,"Finlandia",60,5,120
74,"Varón",10,"Finlandia",20,5,240
85,"Varón",20,"Finlandia",120,5,240
39,"Mujer",21,"Finlandia",60,5,240
85,"Varón",7,"Finlandia",90,5,60
70,"Varón",15,"Finlandia",60,5,120
20,"Mujer",13,"Finlandia",90,5,480
35,"Varón",11,"Finlandia",130,5,480
55,"Mujer",15,"Finlandia",60,5,240
52,"Varón",17,"Finlandia",90,5,150
59,"Varón",10,"Finlandia",60,5,180
65,"Varón",18,"Finlandia",150,5,120
64,"Varón",9,"Finlandia",60,5,120
54,"Mujer",15,"Finlandia",60,5,180
63,"Mujer",11,"Finlandia",120,5,150
25,"Mujer",15,"Finlandia",60,5,240
80,"Mujer",10,"Finlandia",60,5,240
39,"Mujer",8,"Finlandia",60,5,180
26,"Mujer",18,"Finlandia",60,5,60
81,"Varón",11,"Finlandia",120,5,60
58,"Mujer",11,"Finlandia",180,5,60
47,"Mujer",13,"Finlandia",5,5,360
43,"Mujer",23,"Finlandia",30,5,300
46,"Mujer",19,"Finlandia",30,5,180
74,"Varón",30,"Finlandia",120,5,90
42,"Varón",13,"Finlandia",120,5,90
40,"Varón",15,"Finlandia",90,5,270
76,"Varón",8,"Finlandia",60,5,30
36,"Varón",13,"Finlandia",10,5,300
70,"Varón",16,"Finlandia",90,5,90
44,"Mujer",22,"Finlandia",30,5,150
66,"Varón",11,"Finlandia",60,5,30
67,"Varón",16,"Finlandia",180,5,240
26,"Varón",17,"Finlandia",30,5,270
67,"Varón",15,"Finlandia",120,5,150
79,"Mujer",11,"Finlandia",60,5,150
55,"Varón",14,"Finlandia",1,5,120
65,"Mujer",23,"Finlandia",120,5,180
28,"Varón",18,"Finlandia",60,5,540
73,"Varón",15,"Finlandia",120,5,60
52,"Varón",20,"Finlandia",30,5,120
55,"Varón",22,"Finlandia",120,5,180
39,"Mujer",22,"Finlandia",60,5,420
52,"Mujer",16,"Finlandia",30,5,150
21,"Mujer",12,"Finlandia",60,5,180
45,"Mujer",14,"Finlandia",30,5,120
37,"Varón",17,"Finlandia",90,5,480
67,"Mujer",20,"Finlandia",210,5,600
52,"Varón",17,"Finlandia",75,5,300
64,"Mujer",15,"Finlandia",60,5,570
70,"Varón",17,"Finlandia",60,5,90
46,"Mujer",17,"Finlandia",30,5,90
83,"Varón",8,"Finlandia",60,5,60
41,"Varón",15,"Finlandia",120,5,270
16,"Varón",9,"Finlandia",60,4,180
60,"Varón",18,"Finlandia",60,5,60
64,"Mujer",13,"Finlandia",180,5,270
36,"Varón",19,"Finlandia",30,5,210
39,"Mujer",14,"Finlandia",60,5,120
69,"Mujer",8,"Finlandia",30,5,120
46,"Mujer",19,"Finlandia",90,5,360
37,"Mujer",20,"Finlandia",60,5,600
16,"Varón",10,"Finlandia",45,5,120
54,"Mujer",17,"Finlandia",60,5,180
39,"Varón",16,"Finlandia",60,5,540
34,"Mujer",18,"Finlandia",90,5,480
42,"Mujer",18,"Finlandia",5,5,300
88,"Mujer",9,"Finlandia",60,5,30
29,"Mujer",17,"Finlandia",30,5,90
36,"Mujer",15,"Finlandia",30,5,360
43,"Mujer",21,"Finlandia",30,5,240
54,"Varón",11,"Finlandia",30,5,120
75,"Varón",8,"Finlandia",60,5,120
37,"Varón",12,"Finlandia",60,5,180
40,"Mujer",18,"Finlandia",45,5,300
21,"Varón",13,"Finlandia",0,5,480
65,"Mujer",11,"Finlandia",15,4,60
52,"Varón",14,"Finlandia",120,5,90
69,"Varón",8,"Finlandia",60,5,120
35,"Mujer",16,"Finlandia",15,5,570
53,"Varón",19,"Finlandia",5,5,240
50,"Varón",18,"Finlandia",120,5,360
64,"Varón",10,"Finlandia",60,5,90
53,"Mujer",15,"Finlandia",60,5,180
46,"Mujer",10,"Finlandia",60,5,210
54,"Mujer",16,"Finlandia",120,5,540
43,"Varón",13,"Finlandia",60,5,150
76,"Varón",12,"Finlandia",180,5,180
52,"Mujer",20,"Finlandia",90,5,120
16,"Mujer",9,"Finlandia",5,5,360
44,"Varón",18,"Finlandia",30,5,180
67,"Mujer",16,"Finlandia",120,5,123
64,"Mujer",14,"Finlandia",60,5,120
46,"Mujer",17,"Finlandia",60,5,90
74,"Mujer",22,"Finlandia",60,5,180
47,"Mujer",19,"Finlandia",60,5,480
17,"Varón",10,"Finlandia",90,5,540
43,"Varón",8,"Finlandia",60,5,240
58,"Varón",15,"Finlandia",180,5,180
67,"Mujer",10,"Finlandia",240,5,240
38,"Varón",12,"Finlandia",60,4,20
63,"Mujer",19,"Finlandia",60,5,120
28,"Varón",11,"Finlandia",120,5,300
61,"Varón",16,"Finlandia",60,5,180
73,"Mujer",12,"Finlandia",20,5,120
63,"Varón",10,"Finlandia",90,5,120
57,"Mujer",9,"Finlandia",5,5,180
66,"Mujer",18,"Finlandia",60,5,90
44,"Mujer",13,"Finlandia",75,5,150
26,"Varón",9,"Finlandia",30,5,90
27,"Varón",12,"Finlandia",120,5,480
19,"Mujer",12,"Finlandia",30,5,150
75,"Mujer",18,"Finlandia",90,5,120
55,"Mujer",16,"Finlandia",15,5,480
48,"Varón",18,"Finlandia",120,5,180
32,"Mujer",22,"Finlandia",60,5,480
71,"Mujer",12,"Finlandia",80,5,240
65,"Mujer",16,"Finlandia",30,5,90
74,"Varón",9,"Finlandia",120,5,60
59,"Varón",15,"Finlandia",30,5,120
72,"Varón",9,"Finlandia",120,5,120
29,"Varón",20,"Finlandia",15,5,720
53,"Varón",18,"Finlandia",90,5,600
74,"Varón",14,"Finlandia",120,5,120
65,"Mujer",22,"Finlandia",60,5,300
17,"Mujer",11,"Finlandia",20,5,450
40,"Mujer",17,"Finlandia",90,5,390
65,"Varón",13,"Finlandia",120,5,150
39,"Varón",18,"Finlandia",15,5,600
33,"Varón",18,"Finlandia",30,5,330
22,"Mujer",14,"Finlandia",30,5,240
84,"Varón",7,"Finlandia",120,5,180
34,"Mujer",18,"Finlandia",60,5,300
70,"Varón",20,"Finlandia",30,5,240
48,"Mujer",16,"Finlandia",30,5,600
18,"Varón",11,"Finlandia",30,5,360
32,"Varón",18,"Finlandia",45,5,90
32,"Mujer",17,"Finlandia",60,5,720
61,"Mujer",18,"Finlandia",120,5,240
33,"Mujer",17,"Finlandia",10,5,90
47,"Mujer",16,"Finlandia",30,5,480
61,"Varón",20,"Finlandia",30,5,180
62,"Mujer",17,"Finlandia",300,5,420
30,"Varón",19,"Finlandia",60,5,480
54,"Mujer",15,"Finlandia",15,5,180
